metadata:
voxel_size:0.002-0.002-0.002
name: bunny

points:
,PX,PY,PZ
3404,-0.07,0.098,0.042
3405,-0.07,0.1,-0.016
3406,-0.07,0.1,-0.014
3407,-0.07,0.1,0.04
3408,-0.07,0.102,-0.014
3409,-0.07,0.102,0.038
3410,-0.07,0.102,0.04
3411,-0.07,0.104,-0.014
3412,-0.07,0.104,-0.012
3413,-0.07,0.104,0.038
3414,-0.07,0.104,0.04
3415,-0.07,0.106,-0.014
3416,-0.07,0.106,-0.012
3417,-0.07,0.106,0.038
3418,-0.07,0.108,-0.012
3419,-0.07,0.108,-0.01
3420,-0.07,0.108,0.036
3421,-0.07,0.108,0.038
3422,-0.07,0.11,-0.012
3423,-0.07,0.11,-0.01
3424,-0.07,0.11,0.036
3425,-0.07,0.11,0.038
3426,-0.07,0.11,0.04
3427,-0.07,0.11,0.042
3428,-0.07,0.11,0.044
3429,-0.07,0.112,-0.012
3430,-0.07,0.112,-0.01
3431,-0.07,0.112,-0.008
3432,-0.07,0.112,0.04
3433,-0.07,0.112,0.042
3434,-0.07,0.112,0.044
3435,-0.07,0.112,0.046
3436,-0.07,0.112,0.048
3437,-0.07,0.114,-0.01
3438,-0.07,0.114,-0.008
3439,-0.07,0.114,0.046
3440,-0.07,0.114,0.048
3441,-0.07,0.114,0.05
3442,-0.07,0.114,0.052
3443,-0.07,0.116,-0.01
3444,-0.07,0.116,-0.008
3445,-0.07,0.116,0.052
3446,-0.07,0.118,-0.01
3447,-0.07,0.118,-0.008
3448,-0.07,0.118,0.052
3449,-0.07,0.12,-0.01
3450,-0.07,0.12,-0.008
3451,-0.07,0.12,0.052
3452,-0.07,0.122,-0.01
3453,-0.07,0.122,-0.008
3454,-0.07,0.122,0.052
3455,-0.07,0.124,-0.01
3456,-0.07,0.124,-0.008
3457,-0.07,0.124,0.052
3458,-0.07,0.126,-0.01
3459,-0.07,0.126,-0.008
3460,-0.07,0.126,0.05
3461,-0.07,0.126,0.052
3462,-0.07,0.128,-0.01
3463,-0.07,0.128,-0.008
3464,-0.07,0.128,0.05
3465,-0.07,0.128,0.052
3466,-0.07,0.13,-0.008
3467,-0.07,0.13,0.05
3468,-0.07,0.13,0.052
3469,-0.07,0.132,-0.008
3470,-0.07,0.132,0.048
3471,-0.07,0.132,0.05
3472,-0.07,0.134,-0.008
3473,-0.07,0.134,0.048
3474,-0.07,0.134,0.05
3475,-0.07,0.136,-0.008
3476,-0.07,0.136,0.046
3477,-0.07,0.136,0.048
3478,-0.07,0.138,-0.008
3479,-0.07,0.138,0.046
3480,-0.07,0.138,0.048
3481,-0.07,0.14,-0.01
3482,-0.07,0.14,-0.008
3483,-0.07,0.14,0.044
3484,-0.07,0.14,0.046
3485,-0.07,0.142,-0.014
3486,-0.07,0.142,-0.012
3487,-0.07,0.142,-0.01
3488,-0.07,0.142,-0.008
3489,-0.07,0.142,0.044
3490,-0.07,0.142,0.046
3491,-0.07,0.144,-0.016
3492,-0.07,0.144,-0.014
3493,-0.07,0.144,-0.012
3494,-0.07,0.144,0.042
3495,-0.07,0.144,0.044
3496,-0.07,0.146,-0.026
3497,-0.07,0.146,-0.024
3498,-0.07,0.146,-0.022
3499,-0.07,0.146,-0.02
3500,-0.07,0.146,-0.018
3501,-0.07,0.146,-0.016
3502,-0.07,0.146,-0.014
3503,-0.07,0.146,0.04
3504,-0.07,0.146,0.042
3505,-0.07,0.148,-0.034
3506,-0.07,0.148,-0.032
3507,-0.07,0.148,-0.03
3508,-0.07,0.148,-0.028
3509,-0.07,0.148,-0.026
3510,-0.07,0.148,-0.024
3511,-0.07,0.148,0.038
3512,-0.07,0.148,0.04
3513,-0.07,0.148,0.042
3514,-0.07,0.15,-0.04
3515,-0.07,0.15,-0.038
3516,-0.07,0.15,-0.036
3517,-0.07,0.15,-0.034
3518,-0.07,0.15,-0.032
3519,-0.07,0.15,0.036
3520,-0.07,0.15,0.038
3521,-0.07,0.15,0.04
3522,-0.07,0.152,-0.048
3523,-0.07,0.152,-0.046
3524,-0.07,0.152,-0.044
3525,-0.07,0.152,-0.042
3526,-0.07,0.152,-0.04
3527,-0.07,0.152,0.032
3528,-0.07,0.152,0.034
3529,-0.07,0.152,0.036
3530,-0.07,0.154,-0.05
3531,-0.07,0.154,-0.048
3532,-0.07,0.154,-0.046
3533,-0.07,0.154,-0.044
3534,-0.07,0.154,-0.002
3535,-0.07,0.154,0
3536,-0.07,0.154,0.002
3537,-0.07,0.154,0.004
3538,-0.07,0.154,0.006
3539,-0.07,0.154,0.008
3540,-0.07,0.154,0.01
3541,-0.07,0.154,0.012
3542,-0.07,0.154,0.028
3543,-0.07,0.154,0.03
3544,-0.07,0.154,0.032
3545,-0.07,0.156,-0.05
3546,-0.07,0.156,-0.048
3547,-0.07,0.156,-0.046
3548,-0.07,0.156,-0.044
3549,-0.07,0.156,-0.004
3550,-0.07,0.156,-0.002
3551,-0.07,0.156,0.008
3552,-0.07,0.156,0.01
3553,-0.07,0.156,0.012
3554,-0.07,0.156,0.014
3555,-0.07,0.156,0.016
3556,-0.07,0.156,0.018
3557,-0.07,0.156,0.02
3558,-0.07,0.156,0.022
3559,-0.07,0.156,0.024
3560,-0.07,0.156,0.026
3561,-0.07,0.156,0.028
3562,-0.07,0.158,-0.05
3563,-0.07,0.158,-0.048
3564,-0.07,0.158,-0.046
3565,-0.07,0.158,-0.044
3566,-0.07,0.158,-0.042
3567,-0.07,0.158,-0.008
3568,-0.07,0.158,-0.006
3569,-0.07,0.158,-0.004
3570,-0.07,0.16,-0.052
3571,-0.07,0.16,-0.05
3572,-0.07,0.16,-0.048
3573,-0.07,0.16,-0.046
3574,-0.07,0.16,-0.044
3575,-0.07,0.16,-0.01
3576,-0.07,0.16,-0.008
3577,-0.07,0.162,-0.052
3578,-0.07,0.162,-0.05
3579,-0.07,0.162,-0.048
3580,-0.07,0.162,-0.046
3581,-0.07,0.162,-0.044
3582,-0.07,0.162,-0.014
3583,-0.07,0.162,-0.012
3584,-0.07,0.162,-0.01
3585,-0.07,0.164,-0.052
3586,-0.07,0.164,-0.05
3587,-0.07,0.164,-0.048
3588,-0.07,0.164,-0.046
3589,-0.07,0.164,-0.044
3590,-0.07,0.164,-0.018
3591,-0.07,0.164,-0.016
3592,-0.07,0.164,-0.014
3593,-0.07,0.166,-0.054
3594,-0.07,0.166,-0.052
3595,-0.07,0.166,-0.05
3596,-0.07,0.166,-0.048
3597,-0.07,0.166,-0.046
3598,-0.07,0.166,-0.022
3599,-0.07,0.166,-0.02
3600,-0.07,0.166,-0.018
3601,-0.07,0.166,-0.016
3602,-0.07,0.168,-0.054
3603,-0.07,0.168,-0.052
3604,-0.07,0.168,-0.05
3605,-0.07,0.168,-0.048
3606,-0.07,0.168,-0.046
3607,-0.07,0.168,-0.028
3608,-0.07,0.168,-0.026
3609,-0.07,0.168,-0.024
3610,-0.07,0.168,-0.022
3611,-0.07,0.168,-0.02
3612,-0.07,0.17,-0.056
3613,-0.07,0.17,-0.054
3614,-0.07,0.17,-0.052
3615,-0.07,0.17,-0.05
3616,-0.07,0.17,-0.048
3617,-0.07,0.17,-0.036
3618,-0.07,0.17,-0.034
3619,-0.07,0.17,-0.032
3620,-0.07,0.17,-0.03
3621,-0.07,0.17,-0.028
3622,-0.07,0.17,-0.026
3623,-0.07,0.17,-0.024
3624,-0.07,0.172,-0.056
3625,-0.07,0.172,-0.054
3626,-0.07,0.172,-0.052
3627,-0.07,0.172,-0.05
3628,-0.07,0.172,-0.048
3629,-0.07,0.172,-0.042
3630,-0.07,0.172,-0.04
3631,-0.07,0.172,-0.038
3632,-0.07,0.172,-0.036
3633,-0.07,0.172,-0.034
3634,-0.07,0.172,-0.032
3635,-0.07,0.172,-0.03
3636,-0.07,0.174,-0.056
3637,-0.07,0.174,-0.054
3638,-0.07,0.174,-0.052
3639,-0.07,0.174,-0.048
3640,-0.07,0.174,-0.046
3641,-0.07,0.174,-0.044
3642,-0.07,0.174,-0.042
3643,-0.07,0.174,-0.04
3644,-0.07,0.174,-0.038
3645,-0.07,0.174,-0.036
3646,-0.07,0.176,-0.058
3647,-0.07,0.176,-0.056
3648,-0.07,0.176,-0.054
3649,-0.07,0.176,-0.052
3650,-0.07,0.176,-0.05
3651,-0.07,0.176,-0.048
3652,-0.07,0.176,-0.046
3653,-0.07,0.176,-0.044
3654,-0.07,0.176,-0.042
3655,-0.07,0.178,-0.058
3656,-0.07,0.178,-0.056
3657,-0.07,0.178,-0.054
3658,-0.07,0.178,-0.052
3659,-0.07,0.178,-0.05
3660,-0.07,0.178,-0.048
3661,-0.07,0.18,-0.056
3662,-0.07,0.18,-0.054
3663,-0.07,0.18,-0.052
3664,-0.068,0.034,-0.008
3665,-0.068,0.034,-0.006
3666,-0.068,0.034,-0.004
3667,-0.068,0.034,-0.002
3668,-0.068,0.034,0
3669,-0.068,0.034,0.002
3670,-0.068,0.034,0.004
3671,-0.068,0.034,0.006
3672,-0.068,0.034,0.008
3673,-0.068,0.034,0.01
3674,-0.068,0.034,0.012
3675,-0.068,0.034,0.014
3676,-0.068,0.036,-0.008
3677,-0.068,0.036,-0.006
3678,-0.068,0.036,-0.004
3679,-0.068,0.036,0.012
3680,-0.068,0.036,0.014
3681,-0.068,0.038,-0.006
3682,-0.068,0.038,-0.004
3683,-0.068,0.038,-0.002
3684,-0.068,0.038,0.01
3685,-0.068,0.038,0.012
3686,-0.068,0.038,0.014
3687,-0.068,0.04,-0.004
3688,-0.068,0.04,-0.002
3689,-0.068,0.04,0
3690,-0.068,0.04,0.002
3691,-0.068,0.04,0.008
3692,-0.068,0.04,0.01
3693,-0.068,0.04,0.012
3694,-0.068,0.042,0
3695,-0.068,0.042,0.002
3696,-0.068,0.042,0.004
3697,-0.068,0.042,0.006
3698,-0.068,0.042,0.008
3699,-0.068,0.042,0.01
3700,-0.068,0.044,0.002
3701,-0.068,0.044,0.004
3702,-0.068,0.044,0.006
3703,-0.068,0.044,0.008
3704,-0.068,0.06,0.01
3705,-0.068,0.06,0.012
3706,-0.068,0.06,0.014
3707,-0.068,0.06,0.016
3708,-0.068,0.06,0.018
3709,-0.068,0.062,0.002
3710,-0.068,0.062,0.004
3711,-0.068,0.062,0.006
3712,-0.068,0.062,0.008
3713,-0.068,0.062,0.01
3714,-0.068,0.062,0.012
3715,-0.068,0.062,0.014
3716,-0.068,0.062,0.016
3717,-0.068,0.062,0.018
3718,-0.068,0.062,0.02
3719,-0.068,0.062,0.022
3720,-0.068,0.064,-0.002
3721,-0.068,0.064,-0
3722,-0.068,0.064,0.002
3723,-0.068,0.064,0.004
3724,-0.068,0.064,0.02
3725,-0.068,0.064,0.022
3726,-0.068,0.064,0.024
3727,-0.068,0.064,0.026
3728,-0.068,0.066,-0.004
3729,-0.068,0.066,-0.002
3730,-0.068,0.066,-0
3731,-0.068,0.066,0.024
3732,-0.068,0.066,0.026
3733,-0.068,0.066,0.028
3734,-0.068,0.066,0.03
3735,-0.068,0.068,-0.008
3736,-0.068,0.068,-0.006
3737,-0.068,0.068,-0.004
3738,-0.068,0.068,0.028
3739,-0.068,0.068,0.03
3740,-0.068,0.068,0.032
3741,-0.068,0.07,-0.01
3742,-0.068,0.07,-0.008
3743,-0.068,0.07,-0.006
3744,-0.068,0.07,0.032
3745,-0.068,0.07,0.034
3746,-0.068,0.07,0.036
3747,-0.068,0.072,-0.014
3748,-0.068,0.072,-0.012
3749,-0.068,0.072,-0.01
3750,-0.068,0.072,-0.008
3751,-0.068,0.072,0.034
3752,-0.068,0.072,0.036
3753,-0.068,0.074,-0.016
3754,-0.068,0.074,-0.014
3755,-0.068,0.074,-0.012
3756,-0.068,0.074,0.036
3757,-0.068,0.074,0.038
3758,-0.068,0.076,-0.016
3759,-0.068,0.076,-0.014
3760,-0.068,0.076,0.038
3761,-0.068,0.076,0.04
3762,-0.068,0.078,-0.016
3763,-0.068,0.078,-0.014
3764,-0.068,0.078,0.038
3765,-0.068,0.078,0.04
3766,-0.068,0.08,-0.016
3767,-0.068,0.08,0.04
3768,-0.068,0.08,0.042
3769,-0.068,0.082,-0.016
3770,-0.068,0.082,0.04
3771,-0.068,0.082,0.042
3772,-0.068,0.084,-0.016
3773,-0.068,0.084,0.042
3774,-0.068,0.084,0.044
3775,-0.068,0.086,-0.018
3776,-0.068,0.086,-0.016
3777,-0.068,0.086,0.042
3778,-0.068,0.086,0.044
3779,-0.068,0.088,-0.018
3780,-0.068,0.088,-0.016
3781,-0.068,0.088,0.044
3782,-0.068,0.09,-0.018
3783,-0.068,0.09,-0.016
3784,-0.068,0.09,0.042
3785,-0.068,0.09,0.044
3786,-0.068,0.092,-0.018
3787,-0.068,0.092,-0.016
3788,-0.068,0.092,0.042
3789,-0.068,0.092,0.044
3790,-0.068,0.094,-0.018
3791,-0.068,0.094,-0.016
3792,-0.068,0.094,0.042
3793,-0.068,0.096,-0.018
3794,-0.068,0.096,-0.016
3795,-0.068,0.096,0.042
3796,-0.068,0.098,-0.016
3797,-0.068,0.098,0.04
3798,-0.068,0.098,0.042
3799,-0.068,0.1,-0.016
3800,-0.068,0.1,-0.014
3801,-0.068,0.1,0.04
3802,-0.068,0.1,0.042
3803,-0.068,0.102,-0.016
3804,-0.068,0.102,-0.014
3805,-0.068,0.102,0.04
3806,-0.068,0.104,-0.016
3807,-0.068,0.104,-0.014
3808,-0.068,0.104,0.038
3809,-0.068,0.104,0.04
3810,-0.068,0.106,-0.014
3811,-0.068,0.106,-0.012
3812,-0.068,0.106,0.038
3813,-0.068,0.106,0.04
3814,-0.068,0.108,-0.014
3815,-0.068,0.108,-0.012
3816,-0.068,0.108,0.036
3817,-0.068,0.108,0.038
3818,-0.068,0.11,-0.012
3819,-0.068,0.11,0.036
3820,-0.068,0.11,0.038
3821,-0.068,0.11,0.04
3822,-0.068,0.112,-0.012
3823,-0.068,0.112,-0.01
3824,-0.068,0.112,0.038
3825,-0.068,0.112,0.04
3826,-0.068,0.112,0.042
3827,-0.068,0.112,0.044
3828,-0.068,0.112,0.046
3829,-0.068,0.114,-0.012
3830,-0.068,0.114,-0.01
3831,-0.068,0.114,0.044
3832,-0.068,0.114,0.046
3833,-0.068,0.114,0.048
3834,-0.068,0.114,0.05
3835,-0.068,0.114,0.052
3836,-0.068,0.116,-0.01
3837,-0.068,0.116,-0.008
3838,-0.068,0.116,0.048
3839,-0.068,0.116,0.05
3840,-0.068,0.116,0.052
3841,-0.068,0.118,-0.01
3842,-0.068,0.118,0.05
3843,-0.068,0.118,0.052
3844,-0.068,0.12,-0.01
3845,-0.068,0.12,0.05
3846,-0.068,0.12,0.052
3847,-0.068,0.122,-0.01
3848,-0.068,0.122,0.05
3849,-0.068,0.122,0.052
3850,-0.068,0.124,-0.01
3851,-0.068,0.124,-0.008
3852,-0.068,0.124,0.05
3853,-0.068,0.124,0.052
3854,-0.068,0.126,-0.01
3855,-0.068,0.126,-0.008
3856,-0.068,0.126,0.05
3857,-0.068,0.126,0.052
3858,-0.068,0.128,-0.01
3859,-0.068,0.128,-0.008
3860,-0.068,0.128,0.05
3861,-0.068,0.13,-0.008
3862,-0.068,0.13,0.048
3863,-0.068,0.13,0.05
3864,-0.068,0.132,-0.008
3865,-0.068,0.132,0.048
3866,-0.068,0.132,0.05
3867,-0.068,0.134,-0.008
3868,-0.068,0.134,0.046
3869,-0.068,0.134,0.048
3870,-0.068,0.136,-0.008
3871,-0.068,0.136,0.046
3872,-0.068,0.136,0.048
3873,-0.068,0.138,-0.008
3874,-0.068,0.138,0.044
3875,-0.068,0.138,0.046
3876,-0.068,0.14,-0.008
3877,-0.068,0.14,0.044
3878,-0.068,0.14,0.046
3879,-0.068,0.142,-0.014
3880,-0.068,0.142,-0.012
3881,-0.068,0.142,-0.01
3882,-0.068,0.142,-0.008
3883,-0.068,0.142,0.042
3884,-0.068,0.142,0.044
3885,-0.068,0.144,-0.02
3886,-0.068,0.144,-0.018
3887,-0.068,0.144,-0.016
3888,-0.068,0.144,-0.014
3889,-0.068,0.144,0.042
3890,-0.068,0.144,0.044
3891,-0.068,0.146,-0.024
3892,-0.068,0.146,-0.022
3893,-0.068,0.146,-0.02
3894,-0.068,0.146,-0.018
3895,-0.068,0.146,-0.016
3896,-0.068,0.146,0.04
3897,-0.068,0.146,0.042
3898,-0.068,0.148,-0.032
3899,-0.068,0.148,-0.03
3900,-0.068,0.148,-0.028
3901,-0.068,0.148,-0.026
3902,-0.068,0.148,-0.024
3903,-0.068,0.148,0.038
3904,-0.068,0.148,0.04
3905,-0.068,0.15,-0.04
3906,-0.068,0.15,-0.038
3907,-0.068,0.15,-0.036
3908,-0.068,0.15,-0.034
3909,-0.068,0.15,-0.032
3910,-0.068,0.15,0.036
3911,-0.068,0.15,0.038
3912,-0.068,0.152,-0.048
3913,-0.068,0.152,-0.046
3914,-0.068,0.152,-0.044
3915,-0.068,0.152,-0.042
3916,-0.068,0.152,-0.04
3917,-0.068,0.152,0.032
3918,-0.068,0.152,0.034
3919,-0.068,0.152,0.036
3920,-0.068,0.154,-0.054
3921,-0.068,0.154,-0.052
3922,-0.068,0.154,-0.05
3923,-0.068,0.154,-0.048
3924,-0.068,0.154,-0.046
3925,-0.068,0.154,-0.002
3926,-0.068,0.154,-0
3927,-0.068,0.154,0.002
3928,-0.068,0.154,0.004
3929,-0.068,0.154,0.006
3930,-0.068,0.154,0.008
3931,-0.068,0.154,0.028
3932,-0.068,0.154,0.03
3933,-0.068,0.154,0.032
3934,-0.068,0.156,-0.054
3935,-0.068,0.156,-0.052
3936,-0.068,0.156,-0.05
3937,-0.068,0.156,-0.004
3938,-0.068,0.156,-0.002
3939,-0.068,0.156,-0
3940,-0.068,0.156,0.004
3941,-0.068,0.156,0.006
3942,-0.068,0.156,0.008
3943,-0.068,0.156,0.01
3944,-0.068,0.156,0.012
3945,-0.068,0.156,0.014
3946,-0.068,0.156,0.016
3947,-0.068,0.156,0.018
3948,-0.068,0.156,0.02
3949,-0.068,0.156,0.022
3950,-0.068,0.156,0.024
3951,-0.068,0.156,0.026
3952,-0.068,0.156,0.028
3953,-0.068,0.158,-0.056
3954,-0.068,0.158,-0.054
3955,-0.068,0.158,-0.052
3956,-0.068,0.158,-0.05
3957,-0.068,0.158,-0.01
3958,-0.068,0.158,-0.008
3959,-0.068,0.158,-0.006
3960,-0.068,0.158,-0.004
3961,-0.068,0.16,-0.056
3962,-0.068,0.16,-0.054
3963,-0.068,0.16,-0.052
3964,-0.068,0.16,-0.05
3965,-0.068,0.16,-0.014
3966,-0.068,0.16,-0.012
3967,-0.068,0.16,-0.01
3968,-0.068,0.16,-0.008
3969,-0.068,0.162,-0.056
3970,-0.068,0.162,-0.054
3971,-0.068,0.162,-0.052
3972,-0.068,0.162,-0.018
3973,-0.068,0.162,-0.016
3974,-0.068,0.162,-0.014
3975,-0.068,0.162,-0.012
3976,-0.068,0.162,-0.01
3977,-0.068,0.164,-0.056
3978,-0.068,0.164,-0.054
3979,-0.068,0.164,-0.052
3980,-0.068,0.164,-0.024
3981,-0.068,0.164,-0.022
3982,-0.068,0.164,-0.02
3983,-0.068,0.164,-0.018
3984,-0.068,0.164,-0.016
3985,-0.068,0.164,-0.014
3986,-0.068,0.166,-0.058
3987,-0.068,0.166,-0.056
3988,-0.068,0.166,-0.054
3989,-0.068,0.166,-0.052
3990,-0.068,0.166,-0.028
3991,-0.068,0.166,-0.026
3992,-0.068,0.166,-0.024
3993,-0.068,0.166,-0.022
3994,-0.068,0.166,-0.02
3995,-0.068,0.166,-0.018
3996,-0.068,0.168,-0.058
3997,-0.068,0.168,-0.056
3998,-0.068,0.168,-0.054
3999,-0.068,0.168,-0.034
4000,-0.068,0.168,-0.032
4001,-0.068,0.168,-0.03
4002,-0.068,0.168,-0.028
4003,-0.068,0.168,-0.026
4004,-0.068,0.168,-0.024
4005,-0.068,0.168,-0.022
4006,-0.068,0.17,-0.058
4007,-0.068,0.17,-0.056
4008,-0.068,0.17,-0.054
4009,-0.068,0.17,-0.042
4010,-0.068,0.17,-0.04
4011,-0.068,0.17,-0.038
4012,-0.068,0.17,-0.036
4013,-0.068,0.17,-0.034
4014,-0.068,0.17,-0.032
4015,-0.068,0.17,-0.03
4016,-0.068,0.17,-0.028
4017,-0.068,0.172,-0.058
4018,-0.068,0.172,-0.056
4019,-0.068,0.172,-0.048
4020,-0.068,0.172,-0.046
4021,-0.068,0.172,-0.044
4022,-0.068,0.172,-0.042
4023,-0.068,0.172,-0.04
4024,-0.068,0.172,-0.038
4025,-0.068,0.172,-0.036
4026,-0.068,0.174,-0.058
4027,-0.068,0.174,-0.056
4028,-0.068,0.174,-0.05
4029,-0.068,0.174,-0.048
4030,-0.068,0.174,-0.046
4031,-0.068,0.174,-0.044
4032,-0.068,0.174,-0.042
4033,-0.068,0.176,-0.058
4034,-0.068,0.176,-0.056
4035,-0.068,0.176,-0.052
4036,-0.068,0.176,-0.05
4037,-0.068,0.176,-0.048
4038,-0.068,0.178,-0.058
4039,-0.068,0.178,-0.056
4040,-0.068,0.178,-0.054
4041,-0.068,0.178,-0.052
4042,-0.068,0.18,-0.058
4043,-0.068,0.18,-0.056
4044,-0.068,0.18,-0.054
4045,-0.066,0.034,-0.008
4046,-0.066,0.034,-0.006
4047,-0.066,0.034,-0.004
4048,-0.066,0.034,-0.002
4049,-0.066,0.034,0
4050,-0.066,0.034,0.002
4051,-0.066,0.034,0.004
4052,-0.066,0.034,0.006
4053,-0.066,0.034,0.008
4054,-0.066,0.034,0.01
4055,-0.066,0.034,0.012
4056,-0.066,0.034,0.014
4057,-0.066,0.034,0.016
4058,-0.066,0.034,0.018
4059,-0.066,0.034,0.024
4060,-0.066,0.034,0.026
4061,-0.066,0.036,-0.008
4062,-0.066,0.036,-0.006
4063,-0.066,0.036,0.014
4064,-0.066,0.036,0.016
4065,-0.066,0.036,0.018
4066,-0.066,0.036,0.024
4067,-0.066,0.036,0.026
4068,-0.066,0.036,0.028
4069,-0.066,0.036,0.03
4070,-0.066,0.036,0.032
4071,-0.066,0.036,0.034
4072,-0.066,0.036,0.036
4073,-0.066,0.038,-0.008
4074,-0.066,0.038,-0.006
4075,-0.066,0.038,-0.004
4076,-0.066,0.038,0.012
4077,-0.066,0.038,0.014
4078,-0.066,0.038,0.016
4079,-0.066,0.038,0.028
4080,-0.066,0.038,0.03
4081,-0.066,0.038,0.032
4082,-0.066,0.038,0.034
4083,-0.066,0.04,-0.006
4084,-0.066,0.04,-0.004
4085,-0.066,0.04,-0.002
4086,-0.066,0.04,-0
4087,-0.066,0.04,0.01
4088,-0.066,0.04,0.012
4089,-0.066,0.04,0.014
4090,-0.066,0.04,0.03
4091,-0.066,0.04,0.032
4092,-0.066,0.04,0.034
4093,-0.066,0.042,-0.002
4094,-0.066,0.042,-0
4095,-0.066,0.042,0.002
4096,-0.066,0.042,0.008
4097,-0.066,0.042,0.01
4098,-0.066,0.042,0.012
4099,-0.066,0.044,0
4100,-0.066,0.044,0.002
4101,-0.066,0.044,0.004
4102,-0.066,0.044,0.006
4103,-0.066,0.044,0.008
4104,-0.066,0.044,0.01
4105,-0.066,0.046,0.004
4106,-0.066,0.046,0.006
4107,-0.066,0.06,0.004
4108,-0.066,0.06,0.006
4109,-0.066,0.06,0.008
4110,-0.066,0.06,0.01
4111,-0.066,0.06,0.012
4112,-0.066,0.06,0.014
4113,-0.066,0.06,0.016
4114,-0.066,0.06,0.018
4115,-0.066,0.06,0.02
4116,-0.066,0.062,0
4117,-0.066,0.062,0.002
4118,-0.066,0.062,0.004
4119,-0.066,0.062,0.006
4120,-0.066,0.062,0.008
4121,-0.066,0.062,0.01
4122,-0.066,0.062,0.018
4123,-0.066,0.062,0.02
4124,-0.066,0.062,0.022
4125,-0.066,0.062,0.024
4126,-0.066,0.064,-0.004
4127,-0.066,0.064,-0.002
4128,-0.066,0.064,-0
4129,-0.066,0.064,0.002
4130,-0.066,0.064,0.022
4131,-0.066,0.064,0.024
4132,-0.066,0.064,0.026
4133,-0.066,0.064,0.028
4134,-0.066,0.066,-0.006
4135,-0.066,0.066,-0.004
4136,-0.066,0.066,-0.002
4137,-0.066,0.066,0.026
4138,-0.066,0.066,0.028
4139,-0.066,0.066,0.03
4140,-0.066,0.068,-0.01
4141,-0.066,0.068,-0.008
4142,-0.066,0.068,-0.006
4143,-0.066,0.068,-0.004
4144,-0.066,0.068,0.03
4145,-0.066,0.068,0.032
4146,-0.066,0.068,0.034
4147,-0.066,0.07,-0.012
4148,-0.066,0.07,-0.008
4149,-0.066,0.07,0.032
4150,-0.066,0.07,0.034
4151,-0.066,0.07,0.036
4152,-0.066,0.072,-0.016
4153,-0.066,0.072,-0.014
4154,-0.066,0.072,-0.012
4155,-0.066,0.072,-0.01
4156,-0.066,0.072,0.036
4157,-0.066,0.072,0.038
4158,-0.066,0.074,-0.016
4159,-0.066,0.074,-0.014
4160,-0.066,0.074,0.036
4161,-0.066,0.074,0.038
4162,-0.066,0.074,0.04
4163,-0.066,0.076,-0.016
4164,-0.066,0.076,0.038
4165,-0.066,0.076,0.04
4166,-0.066,0.078,-0.018
4167,-0.066,0.078,-0.016
4168,-0.066,0.078,0.04
4169,-0.066,0.078,0.042
4170,-0.066,0.08,-0.018
4171,-0.066,0.08,-0.016
4172,-0.066,0.08,0.04
4173,-0.066,0.08,0.042
4174,-0.066,0.082,-0.018
4175,-0.066,0.082,-0.016
4176,-0.066,0.082,0.042
4177,-0.066,0.082,0.044
4178,-0.066,0.084,-0.018
4179,-0.066,0.084,-0.016
4180,-0.066,0.084,0.042
4181,-0.066,0.084,0.044
4182,-0.066,0.086,-0.018
4183,-0.066,0.086,-0.016
4184,-0.066,0.086,0.044
4185,-0.066,0.088,-0.018
4186,-0.066,0.088,0.044
4187,-0.066,0.09,-0.018
4188,-0.066,0.09,0.044
4189,-0.066,0.092,-0.018
4190,-0.066,0.092,0.042
4191,-0.066,0.092,0.044
4192,-0.066,0.094,-0.018
4193,-0.066,0.094,0.042
4194,-0.066,0.094,0.044
4195,-0.066,0.096,-0.018
4196,-0.066,0.096,-0.016
4197,-0.066,0.096,0.042
4198,-0.066,0.096,0.044
4199,-0.066,0.098,-0.018
4200,-0.066,0.098,-0.016
4201,-0.066,0.098,0.042
4202,-0.066,0.1,-0.018
4203,-0.066,0.1,-0.016
4204,-0.066,0.1,0.04
4205,-0.066,0.1,0.042
4206,-0.066,0.102,-0.016
4207,-0.066,0.102,0.04
4208,-0.066,0.102,0.042
4209,-0.066,0.104,-0.016
4210,-0.066,0.104,-0.014
4211,-0.066,0.104,0.04
4212,-0.066,0.106,-0.016
4213,-0.066,0.106,-0.014
4214,-0.066,0.106,0.038
4215,-0.066,0.106,0.04
4216,-0.066,0.108,-0.014
4217,-0.066,0.108,-0.012
4218,-0.066,0.108,0.038
4219,-0.066,0.11,-0.014
4220,-0.066,0.11,-0.012
4221,-0.066,0.11,0.036
4222,-0.066,0.11,0.038
4223,-0.066,0.112,-0.014
4224,-0.066,0.112,-0.012
4225,-0.066,0.112,0.036
4226,-0.066,0.112,0.038
4227,-0.066,0.112,0.04
4228,-0.066,0.112,0.042
4229,-0.066,0.112,0.044
4230,-0.066,0.114,-0.012
4231,-0.066,0.114,-0.01
4232,-0.066,0.114,0.042
4233,-0.066,0.114,0.044
4234,-0.066,0.114,0.046
4235,-0.066,0.114,0.048
4236,-0.066,0.116,-0.012
4237,-0.066,0.116,-0.01
4238,-0.066,0.116,0.044
4239,-0.066,0.116,0.046
4240,-0.066,0.116,0.048
4241,-0.066,0.116,0.05
4242,-0.066,0.118,-0.01
4243,-0.066,0.118,-0.008
4244,-0.066,0.118,0.046
4245,-0.066,0.118,0.048
4246,-0.066,0.118,0.05
4247,-0.066,0.12,-0.01
